Category, Price, Wattage, Name, Source
ENERGY STAR Dehumidifiers,229,NA,Arctic Aire by Danby 50-Pint Dehumidifier,http://www.homedepot.com/p/Arctic-Aire-by-Danby-50-Pint-Dehumidifier-ADR50B1G/204995190?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,238,NA,Danby 50 PINT DEHUMIDIFIER,http://www.homedepot.com/p/Danby-50-PINT-DEHUMIDIFIER-DDR5009REE/202024325?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,238,NA, 50-Pint Dehumidifier,http://www.homedepot.com/p/Unbranded-50-Pint-Dehumidifier-DDR50A1GP/203477674?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,239,NA,Whynter Energy Star 40 Pint Portable Dehumidifier,http://www.homedepot.com/p/Whynter-Energy-Star-40-Pint-Portable-Dehumidifier-RPD-401W/202882628?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,279,NA,DeLonghi 45-Pint Dehumidifier,http://www.homedepot.com/p/DeLonghi-45-Pint-Dehumidifier-DD45E/204418435?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,299,NA,DeLonghi 45-Pint Dehumidifier with Patented Pump,http://www.homedepot.com/p/DeLonghi-45-Pint-Dehumidifier-with-Patented-Pump-DD45PE/204418436?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,299,NA,SPT 50-Pint Dehumidifier with Built in Pump and Energy Star,http://www.homedepot.com/p/SPT-50-Pint-Dehumidifier-with-Built-in-Pump-and-Energy-Star-SD-52PE/204463054?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Dehumidifiers,329,NA,DeLonghi 50-Pint Dehumidifier with Patented Pump,http://www.homedepot.com/p/DeLonghi-50-Pint-Dehumidifier-with-Patented-Pump-DD50PE/204418434?N=5yc1vZc4l8Z2bcq1eZ1z0tlzw
ENERGY STAR Room Air Conditioners,159,NA,Frigidaire 5000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/Frigidaire-5-000-BTU-Window-Air-Conditioner-with-Remote-FRA054XT7/203018646?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,179,NA,GE 6050 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/GE-6-050-BTU-Window-Air-Conditioner-with-Remote-AEL06LS/204779462?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,179,NA,LG Electronics 6000 BTU 115 Volt Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-6-000-BTU-115-Volt-Window-Air-Conditioner-with-Remote-LW6014ER/204683971?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,179,NA,Keystone 5000 BTU 115-Volt Window-Mounted Air Conditioner with Follow Me LCD Remote Control,http://www.homedepot.com/p/Keystone-5-000-BTU-115-Volt-Window-Mounted-Air-Conditioner-with-Follow-Me-LCD-Remote-Control-KSTAW05A/204175014?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,189,NA,Impecca 6000 BTU Window Air Conditioner with Electronic Remote Control and 24 Hour Timer,http://www.homedepot.com/p/Impecca-6-000-BTU-Window-Air-Conditioner-with-Electronic-Remote-Control-and-24-Hour-Timer-IWA-06KSP/204646958?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,239,NA,LG Electronics 8000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-8-000-BTU-Window-Air-Conditioner-with-Remote-LW8014ER/204683972?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,239,NA,GE 8200 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/GE-8-200-BTU-Window-Air-Conditioner-with-Remote-AEL08LS/204779519?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,249,NA,Impecca 8000 BTU Window Air Conditioner with Electronic Controls and Active Carbon Filter,http://www.homedepot.com/p/Impecca-8-000-BTU-Window-Air-Conditioner-with-Electronic-Controls-and-Active-Carbon-Filter-IWA-08KSFP/204647264?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,299,NA,Impecca 10000 BTU Window Air Conditioner with Electronic Controls and Active Carbon Filter Remote Control,http://www.homedepot.com/p/Impecca-10-000-BTU-Window-Air-Conditioner-with-Electronic-Controls-and-Active-Carbon-Filter-Remote-Control-IWA-10KSFP/204647807?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,299,NA,LG Electronics 10000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-10-000-BTU-Window-Air-Conditioner-with-Remote-LW1014ER/204683973?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,299,NA,GE 10050 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/GE-10-050-BTU-Window-Air-Conditioner-with-Remote-AEL10AS/204779522?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,319,NA,LG Electronics 12000 BTU 115v Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-12-000-BTU-115v-Window-Air-Conditioner-with-Remote-LW1212ER/203393371?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,324,NA,Frigidaire 10000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/Frigidaire-10-000-BTU-Window-Air-Conditioner-with-Remote-FRA106CV1/203515553?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,349,NA,LG Electronics 12000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-12-000-BTU-Window-Air-Conditioner-with-Remote-LW1214ER/204683994?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,349,NA,GE 12000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/GE-12-000-BTU-Window-Air-Conditioner-with-Remote-AEL12AS/204779531?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,379,NA,Impecca 12000 BTU Window Air Conditioner Electronic Controls and Active Carbon Filter LED Remote Control,http://www.homedepot.com/p/Impecca-12-000-BTU-Window-Air-Conditioner-Electronic-Controls-and-Active-Carbon-Filter-LED-Remote-Control-IWA-12KSFP/204647808?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,399,NA,LG Electronics 15000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-15-000-BTU-Window-Air-Conditioner-with-Remote-LW1514ER/204683995?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,399,NA,GE 14250 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/GE-14-250-BTU-Window-Air-Conditioner-with-Remote-AEL14AS/204779540?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,419,NA,LG Electronics 14500 BTU 115v Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-14-500-BTU-115v-Window-Air-Conditioner-with-Remote-LW1512ER/203127483?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,499,NA,LG Electronics 18000 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-18-000-BTU-Window-Air-Conditioner-with-Remote-LW1814ER/204683996?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,599,NA,LG Electronics 24500 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/LG-Electronics-24-500-BTU-Window-Air-Conditioner-with-Remote-LW2514ER/204683997?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,599,NA,GE 18250 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/GE-18-250-BTU-Window-Air-Conditioner-with-Remote-AEL18DS/204779562?N=5yc1vZc4luZ1z0tlzw
ENERGY STAR Room Air Conditioners,599,NA,GE 24200 BTU Window Air Conditioner with Remote,http://www.homedepot.com/p/GE-24-200-BTU-Window-Air-Conditioner-with-Remote-AEL24DS/204779566?N=5yc1vZc4luZ1z0tlzw
