Category, Price, Energy Star, Name, Source
ENERGY STAR Printer (InkJet),149.99,true,HP - Deskjet Inkjet Printer - Color - 4800 x 1200 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/deskjet-inkjet-printer-color-4800-x-1200-dpi-print-photo-print-desktop/1308461661.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1308461661&skuId=1308461661&st=categoryid$abcat0511002&cp=1&lp=15#tab=buyingOptions
ENERGY STAR Printer (InkJet),149.99,false,HP - Deskjet Inkjet Printer - Color - 4800 x 1200 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/deskjet-inkjet-printer-color-4800-x-1200-dpi-print-photo-print-desktop/1307569863.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1307569863&skuId=1307569863&st=categoryid$abcat0511002&cp=1&lp=16#tab=buyingOptions
ENERGY STAR Printer (InkJet),149.99,false,HP - Officejet Pro 8100 Network-Ready Wireless ePrinter,http://www.bestbuy.com/site/officejet-pro-8100-network-ready-wireless-eprinter/4739506.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=1218518605974&skuId=4739506&st=categoryid$abcat0511002&cp=1&lp=17
ENERGY STAR Printer (InkJet),149.99,false,Epson - WorkForce Pro WP-4020 Network-Ready Wireless Printer,http://www.bestbuy.com/site/workforce-pro-wp-4020-network-ready-wireless-printer/4792373.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=1218529551776&skuId=4792373&st=categoryid$abcat0511002&cp=1&lp=18
ENERGY STAR Printer (InkJet),169.99,true,HP - Deskjet Inkjet Printer - Color - 4800 x 1200 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/deskjet-inkjet-printer-color-4800-x-1200-dpi-print-photo-print-desktop/1308253693.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1308253693&skuId=1308253693&st=categoryid$abcat0511002&cp=1&lp=20#tab=buyingOptions
ENERGY STAR Printer (InkJet),170.00,true,Lexmark - Inkjet Multifunction Printer - Color - Plain Paper Print - Desktop,http://www.bestbuy.com/site/inkjet-multifunction-printer-color-plain-paper-print-desktop/1304810685.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304810685&skuId=1304810685&st=categoryid$abcat0511002&cp=1&lp=21#tab=buyingOptions
ENERGY STAR Printer (InkJet),179.00,false,Canon - PIXMA Inkjet Printer - Color - 9600 x 2400 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/pixma-inkjet-printer-color-9600-x-2400-dpi-print-photo-print-desktop/1310002432.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1310002432&skuId=1310002432&st=categoryid$abcat0511002&cp=1&lp=22#tab=buyingOptions
ENERGY STAR Printer (InkJet),182.95,true,Canon - PIXMA Inkjet Multifunction Printer - Color - Photo/Disc Print - Desktop,http://www.bestbuy.com/site/pixma-inkjet-multifunction-printer-color-photo-disc-print-desktop/1308746423.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1308746423&skuId=1308746423&st=categoryid$abcat0511002&cp=1&lp=23#tab=buyingOptions
ENERGY STAR Printer (InkJet),182.95,true,Canon - PIXMA Inkjet Multifunction Printer - Color - Photo/Disc Print - Desktop,http://www.bestbuy.com/site/pixma-inkjet-multifunction-printer-color-photo-disc-print-desktop/1308746416.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1308746416&skuId=1308746416&st=categoryid$abcat0511002&cp=1&lp=24#tab=buyingOptions
ENERGY STAR Printer (InkJet),199.00,true,Lexmark - OfficeEdge Inkjet Multifunction Printer - Color - Plain Paper Print - Desktop,http://www.bestbuy.com/site/officeedge-inkjet-multifunction-printer-color-plain-paper-print-desktop/1304810562.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304810562&skuId=1304810562&st=categoryid$abcat0511002&cp=1&lp=26#tab=buyingOptions
ENERGY STAR Printer (InkJet),199.04,true,Star Micronics - futurePRNT Direct Thermal Printer - Monochrome - Desktop - Receipt Print,http://www.bestbuy.com/site/futureprnt-direct-thermal-printer-monochrome-desktop-receipt-print/1310793163.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1310793163&skuId=1310793163&st=categoryid$abcat0511002&cp=1&lp=27#tab=buyingOptions
ENERGY STAR Printer (InkJet),199.04,true,Star Micronics - Direct Thermal Printer - Monochrome - Desktop - Receipt Print,http://www.bestbuy.com/site/direct-thermal-printer-monochrome-desktop-receipt-print/1304799843.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304799843&skuId=1304799843&st=categoryid$abcat0511002&cp=1&lp=28#tab=buyingOptions
ENERGY STAR Printer (InkJet),199.99,false,HP - Photosmart Inkjet Printer - Color - 4800 x 1200 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/photosmart-inkjet-printer-color-4800-x-1200-dpi-print-photo-print-desktop/1307582343.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1307582343&skuId=1307582343&st=categoryid$abcat0511002&cp=1&lp=29#tab=buyingOptions
ENERGY STAR Printer (InkJet),199.99,false,HP - Officejet 7110 Network-Ready Wireless ePrinter,http://www.bestbuy.com/site/officejet-7110-network-ready-wireless-eprinter/7806104.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=1218860877965&skuId=7806104&st=categoryid$abcat0511002&cp=1&lp=30
ENERGY STAR Printer (InkJet),206.12,true,Star Micronics - Direct Thermal Printer - Monochrome - Desktop - Receipt Print,http://www.bestbuy.com/site/direct-thermal-printer-monochrome-desktop-receipt-print/1304799836.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304799836&skuId=1304799836&st=categoryid$abcat0511002&cp=1&lp=31#tab=buyingOptions
ENERGY STAR Printer (InkJet),207.09,false,Bixolon - Inkjet Printer - Color - Desktop - Receipt Print - Dark Gray,http://www.bestbuy.com/site/inkjet-printer-color-desktop-receipt-print-dark-gray/1306201375.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1306201375&skuId=1306201375&st=categoryid$abcat0511002&cp=1&lp=32#tab=buyingOptions
ENERGY STAR Printer (InkJet),208.12,true,Epson - WorkForce Pro Inkjet Printer - Color - 4800 x 1200 dpi Print - Plain Paper Print - Desktop,http://www.bestbuy.com/site/workforce-pro-inkjet-printer-color-4800-x-1200-dpi-print-plain-paper-print-desktop/1304788441.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304788441&skuId=1304788441&st=categoryid$abcat0511002&cp=1&lp=33#tab=buyingOptions
ENERGY STAR Printer (InkJet),219.95,false,Dymo - Rhino Thermal Transfer Printer - Monochrome - Portable - Label Print,http://www.bestbuy.com/site/rhino-thermal-transfer-printer-monochrome-portable-label-print/1304798426.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304798426&skuId=1304798426&st=categoryid$abcat0511002&cp=1&lp=34#tab=buyingOptions
ENERGY STAR Printer (InkJet),226.23,true,Epson - Artisan Inkjet Printer - Color - 5760 x 1440 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/artisan-inkjet-printer-color-5760-x-1440-dpi-print-photo-print-desktop/1304787895.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304787895&skuId=1304787895&st=categoryid$abcat0511002&cp=1&lp=35#tab=buyingOptions
ENERGY STAR Printer (InkJet),228.74,false,Brother - Thermal Transfer Printer - Monochrome - Label Print,http://www.bestbuy.com/site/thermal-transfer-printer-monochrome-label-print/1304788861.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304788861&skuId=1304788861&st=categoryid$abcat0511002&cp=1&lp=36#tab=buyingOptions
ENERGY STAR Printer (InkJet),229.99,true,Epson - Stylus Inkjet Multifunction Printer - Color - Plain Paper Print - Desktop,http://www.bestbuy.com/site/stylus-inkjet-multifunction-printer-color-plain-paper-print-desktop/1308381389.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1308381389&skuId=1308381389&st=categoryid$abcat0511002&cp=1&lp=37#tab=buyingOptions
ENERGY STAR Printer (InkJet),229.99,false,Epson - Artisan A50 Printer,http://www.bestbuy.com/site/artisan-a50-photo-cd-dvd-printer/9318909.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=1218084392755&skuId=9318909&st=categoryid$abcat0511002&cp=1&lp=38
ENERGY STAR Printer (InkJet),231.25,true,HP - Officejet Pro Inkjet Printer - Color - 1200 x 1200 dpi Print - Plain Paper Print - Desktop,http://www.bestbuy.com/site/officejet-pro-inkjet-printer-color-1200-x-1200-dpi-print-plain-paper-print-desktop/1306612065.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1306612065&skuId=1306612065&st=categoryid$abcat0511002&cp=1&lp=39#tab=buyingOptions
ENERGY STAR Printer (InkJet),232.23,true,Star Micronics - futurePRNT Direct Thermal Printer - Monochrome - Desktop - Receipt Print,http://www.bestbuy.com/site/futureprnt-direct-thermal-printer-monochrome-desktop-receipt-print/1310793156.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1310793156&skuId=1310793156&st=categoryid$abcat0511002&cp=1&lp=40#tab=buyingOptions
ENERGY STAR Printer (InkJet),236.24,false,Epson - Dot Matrix Printer - Monochrome - Receipt Print,http://www.bestbuy.com/site/dot-matrix-printer-monochrome-receipt-print/1306361161.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1306361161&skuId=1306361161&st=categoryid$abcat0511002&cp=1&lp=41#tab=buyingOptions
ENERGY STAR Printer (InkJet),256.99,false,Lexmark - C770/C772 Print Cartridge C7700Ms,http://www.bestbuy.com/site/c770-c772-print-cartridge-c7700ms/1309657476.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1309657476&skuId=1309657476&st=categoryid$abcat0511002&cp=1&lp=42#tab=buyingOptions
ENERGY STAR Printer (InkJet),271.48,false,Star Micronics - Direct Thermal Printer - Monochrome - Label Print - Gray,http://www.bestbuy.com/site/direct-thermal-printer-monochrome-label-print-gray/1307169933.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1307169933&skuId=1307169933&st=categoryid$abcat0511002&cp=1&lp=43#tab=buyingOptions
ENERGY STAR Printer (InkJet),281.29,false,Lexmark - E321 E323 High Yield Print Cart 12A7305 - Black,http://www.bestbuy.com/site/e321-e323-high-yield-print-cart-12a7305-black/1309658572.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1309658572&skuId=1309658572&st=categoryid$abcat0511002&cp=1&lp=44#tab=buyingOptions
ENERGY STAR Printer (InkJet),297.99,true,Lexmark - OfficeEdge Inkjet Multifunction Printer - Color - Plain Paper Print - Desktop,http://www.bestbuy.com/site/officeedge-inkjet-multifunction-printer-color-plain-paper-print-desktop/1304810555.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304810555&skuId=1304810555&st=categoryid$abcat0511002&cp=1&lp=45#tab=buyingOptions
ENERGY STAR Printer (InkJet),299.99,true,Canon - PIXMA iX6520 Printer,http://www.bestbuy.com/site/pixma-ix6520-printer/1304490207.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304490207&skuId=1304490207&st=categoryid$abcat0511002&cp=1&lp=46#tab=buyingOptions
ENERGY STAR Printer (InkJet),299.99,false,Epson - Expression Photo XP-850 Small-in-One Wireless All-In-One Printer with Ultra HD Photo,http://www.bestbuy.com/site/expression-photo-xp-850-small-in-one-wireless-all-in-one-printer-with-ultra-hd-photo/8554051.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=1218878086729&skuId=8554051&st=categoryid$abcat0511002&cp=1&lp=47
ENERGY STAR Printer (InkJet),309.00,false,HP - Officejet Pro Inkjet Multifunction Printer - Color - Plain Paper Print - Desktop,http://www.bestbuy.com/site/officejet-pro-inkjet-multifunction-printer-color-plain-paper-print-desktop/1310069206.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1310069206&skuId=1310069206&st=categoryid$abcat0511002&cp=1&lp=48#tab=buyingOptions
ENERGY STAR Printer (InkJet),316.66,false,Wasp - Direct Thermal Printer - Monochrome - Receipt Print,http://www.bestbuy.com/site/direct-thermal-printer-monochrome-receipt-print/1304804028.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304804028&skuId=1304804028&st=categoryid$abcat0511002&cp=1&lp=49#tab=buyingOptions
ENERGY STAR Printer (InkJet),329.99,true,Canon - PIXMA Inkjet Printer - Color - 9600 x 2400 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/pixma-inkjet-printer-color-9600-x-2400-dpi-print-photo-print-desktop/1304789431.p;jsessionid=A115813BEDD3750255566455737B52F8.bbolsp-app04-135?id=mp1304789431&skuId=1304789431&st=categoryid$abcat0511002&cp=1&lp=50#tab=buyingOptions
ENERGY STAR Printer (InkJet),339.77,true,Epson - PictureMate Inkjet Printer - 5760 x 1440 dpi Print - Photo Print - Portable,http://www.bestbuy.com/site/picturemate-inkjet-printer-5760-x-1440-dpi-print-photo-print-portable/1309404650.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1309404650&skuId=1309404650&st=categoryid$abcat0511002&cp=2&lp=1#tab=buyingOptions
ENERGY STAR Printer (InkJet),349.99,false,HP - Photosmart Inkjet Printer - Color - 4800 x 1200 dpi Print - Photo Print - Desktop,http://www.bestbuy.com/site/photosmart-inkjet-printer-color-4800-x-1200-dpi-print-photo-print-desktop/1307412824.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1307412824&skuId=1307412824&st=categoryid$abcat0511002&cp=2&lp=2#tab=buyingOptions
ENERGY STAR Printer (InkJet),370.77,false,Epson - Dot Matrix Printer - Monochrome - Receipt Print,http://www.bestbuy.com/site/dot-matrix-printer-monochrome-receipt-print/1309934454.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1309934454&skuId=1309934454&st=categoryid$abcat0511002&cp=2&lp=3#tab=buyingOptions
ENERGY STAR Printer (InkJet),371.70,true,Epson - WorkForce Pro Inkjet Multifunction Printer - Color - Plain Paper Print - Desktop,http://www.bestbuy.com/site/workforce-pro-inkjet-multifunction-printer-color-plain-paper-print-desktop/1310112223.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1310112223&skuId=1310112223&st=categoryid$abcat0511002&cp=2&lp=4#tab=buyingOptions
ENERGY STAR Printer (InkJet),372.89,false,Lexmark - C770/C772 Cyan Print Cartridge C7700Ch,http://www.bestbuy.com/site/c770-c772-cyan-print-cartridge-c7700ch/1309657490.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1309657490&skuId=1309657490&st=categoryid$abcat0511002&cp=2&lp=5#tab=buyingOptions
ENERGY STAR Printer (InkJet),384.24,false,Lexmark - C770/C772 Print Cartridge C7700Ys,http://www.bestbuy.com/site/c770-c772-print-cartridge-c7700ys/1309659685.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1309659685&skuId=1309659685&st=categoryid$abcat0511002&cp=2&lp=6#tab=buyingOptions
ENERGY STAR Printer (InkJet),385.00,true,Canon - PIXMA Pro Inkjet Printer - Color - 4800 x 2400 dpi Print - Photo/Disc Print - Desktop,http://www.bestbuy.com/site/pixma-pro-inkjet-printer-color-4800-x-2400-dpi-print-photo-disc-print-desktop/1305720907.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1305720907&skuId=1305720907&st=categoryid$abcat0511002&cp=2&lp=7#tab=buyingOptions
ENERGY STAR Printer (InkJet),399.00,true,Canon - PIXMA Pro Inkjet Printer - Color - 4800 x 2400 dpi Print - Photo/Disc Print - Desktop,http://www.bestbuy.com/site/pixma-pro-inkjet-printer-color-4800-x-2400-dpi-print-photo-disc-print-desktop/1309381302.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1309381302&skuId=1309381302&st=categoryid$abcat0511002&cp=2&lp=8#tab=buyingOptions
ENERGY STAR Printer (InkJet),425.63,false,HP - Direct Thermal Printer - Color - Receipt Print,http://www.bestbuy.com/site/direct-thermal-printer-color-receipt-print/1310789364.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1310789364&skuId=1310789364&st=categoryid$abcat0511002&cp=2&lp=9#tab=buyingOptions
ENERGY STAR Printer (InkJet),489.49,true,Xerox - ColorQube Solid Ink Printer - Color - 2400 dpi Print - Plain Paper Print - Desktop,http://www.bestbuy.com/site/colorqube-solid-ink-printer-color-2400-dpi-print-plain-paper-print-desktop/1304802109.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1304802109&skuId=1304802109&st=categoryid$abcat0511002&cp=2&lp=10#tab=buyingOptions
ENERGY STAR Printer (InkJet),499.00,true,Canon - PIXMA Pro Inkjet Printer - Color - 4800 x 2400 dpi Print - Photo/Disc Print - Desktop,http://www.bestbuy.com/site/pixma-pro-inkjet-printer-color-4800-x-2400-dpi-print-photo-disc-print-desktop/1309381296.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1309381296&skuId=1309381296&st=categoryid$abcat0511002&cp=2&lp=11#tab=buyingOptions
ENERGY STAR Printer (InkJet),593.00,false,Epson - Dot Matrix Printer - Monochrome - Receipt Print,http://www.bestbuy.com/site/dot-matrix-printer-monochrome-receipt-print/1308856429.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1308856429&skuId=1308856429&st=categoryid$abcat0511002&cp=2&lp=12#tab=buyingOptions
ENERGY STAR Printer (InkJet),699.00,true,Canon - PIXMA Pro Inkjet Printer - Color - 4800 x 2400 dpi Print - Photo/Disc Print - Desktop,http://www.bestbuy.com/site/pixma-pro-inkjet-printer-color-4800-x-2400-dpi-print-photo-disc-print-desktop/1306023687.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306023687&skuId=1306023687&st=categoryid$abcat0511002&cp=2&lp=13#tab=buyingOptions
ENERGY STAR Printer (InkJet),769.99,false,Xerox - ColorQube Solid Ink Printer - Color - 2400 dpi Print - Plain Paper Print - Desktop,http://www.bestbuy.com/site/colorqube-solid-ink-printer-color-2400-dpi-print-plain-paper-print-desktop/2210133.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=1218314733608&skuId=2210133&st=categoryid$abcat0511002&cp=2&lp=14
ENERGY STAR Printer (InkJet),832.35,true,Xerox - ColorQube Solid Ink Printer - Color - 2400 dpi Print - Plain Paper Print - Desktop,http://www.bestbuy.com/site/colorqube-solid-ink-printer-color-2400-dpi-print-plain-paper-print-desktop/1306321387.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306321387&skuId=1306321387&st=categoryid$abcat0511002&cp=2&lp=15#tab=buyingOptions
ENERGY STAR Printer (InkJet),837.41,true,Xerox - ColorQube Solid Ink Printer - Color - 2400 dpi Print - Plain Paper Print - Desktop,http://www.bestbuy.com/site/colorqube-solid-ink-printer-color-2400-dpi-print-plain-paper-print-desktop/1306157900.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306157900&skuId=1306157900&st=categoryid$abcat0511002&cp=2&lp=16#tab=buyingOptions
ENERGY STAR Printer (InkJet),951.73,false,Oki - MICROLINE Dot Matrix Printer - Monochrome,http://www.bestbuy.com/site/microline-dot-matrix-printer-monochrome/1304737845.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1304737845&skuId=1304737845&st=categoryid$abcat0511002&cp=2&lp=17#tab=buyingOptions
ENERGY STAR Printer (InkJet),958.29,true,Canon - imagePROGRAF Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/imageprograf-inkjet-large-format-printer-24-color/1306689128.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306689128&skuId=1306689128&st=categoryid$abcat0511002&cp=2&lp=18#tab=buyingOptions
ENERGY STAR Printer (InkJet),958.82,true,HP - DesignJet t120 Network-Ready Wireless ePrinter,http://www.bestbuy.com/site/designjet-t120-network-ready-wireless-eprinter/1309087235.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1309087235&skuId=1309087235&st=categoryid$abcat0511002&cp=2&lp=19#tab=buyingOptions
ENERGY STAR Printer (InkJet),1092.99,false,Ricoh - Aficio GelSprinter Printer - Color - 3600 x 1200 dpi Print - Plain Paper Print - Desktop,http://www.bestbuy.com/site/aficio-gelsprinter-printer-color-3600-x-1200-dpi-print-plain-paper-print-desktop/1308851950.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1308851950&skuId=1308851950&st=categoryid$abcat0511002&cp=2&lp=20#tab=buyingOptions
ENERGY STAR Printer (InkJet),1138.77,false,Primera - LX400 Color Inkjet Label Printer 1.5 Second Mono - 4800 x 1200 dpi - USB,http://www.bestbuy.com/site/lx400-color-inkjet-label-printer-1-5-second-mono-4800-x-1200-dpi-usb/1306573885.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306573885&skuId=1306573885&st=categoryid$abcat0511002&cp=2&lp=21#tab=buyingOptions
ENERGY STAR Printer (InkJet),1201.99,true,HP - DesignJet t120 Network-Ready Wireless ePrinter,http://www.bestbuy.com/site/designjet-t120-network-ready-wireless-eprinter/6918811.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=1218813817095&skuId=6918811&st=categoryid$abcat0511002&cp=2&lp=22
ENERGY STAR Printer (InkJet),1215.99,true,Epson - Stylus Pro 3880 Network-Ready Color Printer,http://www.bestbuy.com/site/stylus-pro-3880-network-ready-color-printer/1304787987.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1304787987&skuId=1304787987&st=categoryid$abcat0511002&cp=2&lp=23#tab=buyingOptions
ENERGY STAR Printer (InkJet),1315.80,true,Canon - imagePROGRAF Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/imageprograf-inkjet-large-format-printer-24-color/1307206010.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1307206010&skuId=1307206010&st=categoryid$abcat0511002&cp=2&lp=24#tab=buyingOptions
ENERGY STAR Printer (InkJet),1396.50,true,Epson - Stylus Pro Inkjet Large Format Printer - 17" - Color,http://www.bestbuy.com/site/stylus-pro-inkjet-large-format-printer-17-color/1306099378.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306099378&skuId=1306099378&st=categoryid$abcat0511002&cp=2&lp=25#tab=buyingOptions
ENERGY STAR Printer (InkJet),1544.00,true,Canon - imagePROGRAF Inkjet Large Format Printer - 17" - Color,http://www.bestbuy.com/site/imageprograf-inkjet-large-format-printer-17-color/1306688312.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306688312&skuId=1306688312&st=categoryid$abcat0511002&cp=2&lp=26#tab=buyingOptions
ENERGY STAR Printer (InkJet),1660.06,true,HP - Designjet Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/designjet-inkjet-large-format-printer-24-color/1305096972.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1305096972&skuId=1305096972&st=categoryid$abcat0511002&cp=2&lp=27#tab=buyingOptions
ENERGY STAR Printer (InkJet),1753.53,true,HP - Designjet Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/designjet-inkjet-large-format-printer-24-color/1305802108.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1305802108&skuId=1305802108&st=categoryid$abcat0511002&cp=2&lp=28#tab=buyingOptions
ENERGY STAR Printer (InkJet),1798.92,false,Canon - imagePROGRAF Inkjet Large Format Printer - 17" - Color,http://www.bestbuy.com/site/imageprograf-inkjet-large-format-printer-17-color/1306688305.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306688305&skuId=1306688305&st=categoryid$abcat0511002&cp=2&lp=29#tab=buyingOptions
ENERGY STAR Printer (InkJet),2252.98,false,Primera - Inkjet Printer - Color - Desktop - Label Print,http://www.bestbuy.com/site/inkjet-printer-color-desktop-label-print/1306573892.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306573892&skuId=1306573892&st=categoryid$abcat0511002&cp=2&lp=30#tab=buyingOptions
ENERGY STAR Printer (InkJet),2335.13,true,Canon - imagePROGRAF Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/imageprograf-inkjet-large-format-printer-24-color/1306689111.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306689111&skuId=1306689111&st=categoryid$abcat0511002&cp=2&lp=31#tab=buyingOptions
ENERGY STAR Printer (InkJet),2535.60,true,Canon - imagePROGRAF Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/imageprograf-inkjet-large-format-printer-24-color/1306688725.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1306688725&skuId=1306688725&st=categoryid$abcat0511002&cp=2&lp=32#tab=buyingOptions
ENERGY STAR Printer (InkJet),2589.38,false,Canon - imagePROGRAF PostScript Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/imageprograf-postscript-inkjet-large-format-printer-24-color/1308851929.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1308851929&skuId=1308851929&st=categoryid$abcat0511002&cp=2&lp=33#tab=buyingOptions
ENERGY STAR Printer (InkJet),2822.98,true,HP - Designjet PostScript Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/designjet-postscript-inkjet-large-format-printer-24-color/1307205211.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1307205211&skuId=1307205211&st=categoryid$abcat0511002&cp=2&lp=34#tab=buyingOptions
ENERGY STAR Printer (InkJet),2888.60,true,HP - Designjet Inkjet Large Format Printer - 24" - Color,http://www.bestbuy.com/site/designjet-inkjet-large-format-printer-24-color/1307205273.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1307205273&skuId=1307205273&st=categoryid$abcat0511002&cp=2&lp=35#tab=buyingOptions
ENERGY STAR Printer (InkJet),3099.35,false,HP - Designjet Inkjet Large Format Printer - 36" - Color,http://www.bestbuy.com/site/designjet-inkjet-large-format-printer-36-color/1305498448.p;jsessionid=6C2D60A4C428B7C0D48E41E198F79F10.bbolsp-app02-104?id=mp1305498448&skuId=1305498448&st=categoryid$abcat0511002&cp=2&lp=36#tab=buyingOptions
